tournament_id,event,course,location,dates,position,player,affiliation,to_par,today,r1,r2,r3,r4,total,round_sum,total_delta,source_file
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T16,Jake Valentine,"Palm Beach Gardens, FL",+7,+1,76,70,71,,217,217,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T16,Andrew Tsar,"Palm Beach Gardens, FL",+7,+2,73,72,72,,217,217,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T16,Isaiah Igo,"Sundown, TX",+7,+5,71,71,75,,217,217,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T20,Austin Perkins,"West Hartford, CT",+8,E,81,67,70,,218,218,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T20,Charlie Hipp,"St. Johns, FL",+8,+1,77,70,71,,218,218,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T20,Eddie Gu,"Aurora, Ontario, CA",+8,+1,74,73,71,,218,218,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T20,Lucas Gimenez,"Jacksonville, FL",+8,+3,73,72,73,,218,218,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T20,Maxwell Morgan,"Jacksonville Beach, FL",+8,+3,72,73,73,,218,218,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T20,Ledger Conley,"Richmond Hill, GA",+8,+4,72,72,74,,218,218,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T26,Jackson Ormond,"Webster, NY",+9,-2,78,73,68,,219,219,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T26,Andrew Sciortino,"Brentwood, TN",+9,+2,76,71,72,,219,219,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T26,Sage Bradshaw,"Bluffton, SC",+9,+3,76,70,73,,219,219,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T26,Bear Dollander,"Savannah, GA",+9,+5,76,68,75,,219,219,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T26,Paxton Lane,"Benton, AR",+9,+8,71,70,78,,219,219,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T26,Brayden Forte,"Aurora, CO",+9,+10,68,71,80,,219,219,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T32,Alexis Rouleau,"Montreal, CA",+10,-1,80,71,69,,220,220,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T32,Shayann Kim,"Rockledge, FL",+10,-1,79,72,69,,220,220,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T32,Jordan Brown,"Lakewood Ranch, FL",+10,+1,76,73,71,,220,220,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T32,Nicholas Brooks,"Parker, CO",+10,+6,74,70,76,,220,220,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T32,Erik Erlenkeuser,"Anderson, SC",+10,+7,73,70,77,,220,220,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T32,Darren Zhou,"Bradenton, FL",+10,+7,72,71,77,,220,220,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T38,Noah Chauvin,"Broussard, LA",+11,+1,75,75,71,,221,221,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T38,Brady Ray,"Franklin, TN",+11,+2,77,72,72,,221,221,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T38,Jack Carter,"Baton Rouge, LA",+11,+6,74,71,76,,221,221,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",41,Maxim McKenzie,"Chilliwack, British Columbia, CA",+12,+4,81,67,74,,222,222,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T42,Dan McGugin,"Nashville, TN",+13,E,81,72,70,,223,223,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T42,Cameron Rockett,"Hoover, AL",+13,+1,80,72,71,,223,223,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T42,Danny Wehle,"Rochester, NY",+13,+2,79,72,72,,223,223,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T42,Bradford Lacefield,"Versailles, KY",+13,+12,71,70,82,,223,223,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T46,Hill Wang,"Hacienda Heights, CA",+14,+1,80,73,71,,224,224,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T46,Jude Johnson,,+14,+1,76,77,71,,224,224,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T46,Kaiden Drum,"Marietta, GA",+14,+3,74,77,73,,224,224,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T46,Jake Eickhoff,"Arrington, TN",+14,+3,73,78,73,,224,224,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T46,Thomas McGugin,"Nashville, TN",+14,+5,75,74,75,,224,224,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T46,Emile Lebrun,"Quebec, CA",+14,+6,75,73,76,,224,224,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",52,Carson Andreoni,"Jackson, TN",+15,+2,78,75,72,,225,225,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",53,Billy Verstraate,"Lone Tree, CO",+16,+5,76,75,75,,226,226,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",54,Asher Katz,"Winter Garden, FL",+17,+3,74,80,73,,227,227,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",55,Grant Odom,"Statesboro, GA",+18,+8,74,76,78,,228,228,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T56,James Nagle,"Ponte Vedra Beach, FL",+20,+4,80,76,74,,230,230,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T56,Andrew Turner,"Tuscaloosa, AL",+20,+5,77,78,75,,230,230,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",58,Joseph Vartabedian,"Crofton, MD",+27,+11,82,74,81,,237,237,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",59,Chaz Wilson,,+35,+7,82,86,77,,245,245,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",60,Kaiden Brantley,"Starkville, MS",+39,+10,86,83,80,,249,249,0,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",61,Carter Graham,"Brentwood, TN",N/A,-,W,0,,,-,0,,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",62,Luke Ringkamp,"Palm Desert, CA",N/A,-,73,W,,,-,73,,raw/junior_event_pages/player_29467.html
29467,The Elite Invitational Boys,Ponte Vedra Inn & Club - Ocean Course - Boys Championship - Par 70 - 6748 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",63,Taft Courie,"Fayetteville, NC",N/A,W,78,77,W,,N/A,155,,raw/junior_event_pages/player_29467.html
29468,The Elite Invitational Girls,Ponte Vedra Inn & Club - Ocean Course - Girls Championship - Par 70 - 5816 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",1,Asterisk Talley,"Chowchilla, CA",-5,-3,71,67,67,,205,205,0,raw/junior_event_pages/player_29468.html
29468,The Elite Invitational Girls,Ponte Vedra Inn & Club - Ocean Course - Girls Championship - Par 70 - 5816 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T2,Reese Wallace,"South Barrington, IL",+2,-4,74,72,66,,212,212,0,raw/junior_event_pages/player_29468.html
29468,The Elite Invitational Girls,Ponte Vedra Inn & Club - Ocean Course - Girls Championship - Par 70 - 5816 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T2,Macie Rasmussen,"Chesapeak, VA",+2,E,71,71,70,,212,212,0,raw/junior_event_pages/player_29468.html
29468,The Elite Invitational Girls,Ponte Vedra Inn & Club - Ocean Course - Girls Championship - Par 70 - 5816 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",4,Sophia Dyer,"St. Petersburg, FL",+3,+2,69,72,72,,213,213,0,raw/junior_event_pages/player_29468.html
29468,The Elite Invitational Girls,Ponte Vedra Inn & Club - Ocean Course - Girls Championship - Par 70 - 5816 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",5,Bella Dovhey,"Orlando, FL",+4,+4,68,72,74,,214,214,0,raw/junior_event_pages/player_29468.html
29468,The Elite Invitational Girls,Ponte Vedra Inn & Club - Ocean Course - Girls Championship - Par 70 - 5816 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",6,Isabella Fernandez,"Irvine, CA",+5,-2,74,73,68,,215,215,0,raw/junior_event_pages/player_29468.html
29468,The Elite Invitational Girls,Ponte Vedra Inn & Club - Ocean Course - Girls Championship - Par 70 - 5816 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T7,Lucy Cook,"West Point, MS",+6,E,74,72,70,,216,216,0,raw/junior_event_pages/player_29468.html
29468,The Elite Invitational Girls,Ponte Vedra Inn & Club - Ocean Course - Girls Championship - Par 70 - 5816 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T7,Alexa Phung,"Forest Hills, NY",+6,+3,75,68,73,,216,216,0,raw/junior_event_pages/player_29468.html
29468,The Elite Invitational Girls,Ponte Vedra Inn & Club - Ocean Course - Girls Championship - Par 70 - 5816 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T9,M. Isabella Errichet…,"Southern Pines, NC",+7,-1,75,73,69,,217,217,0,raw/junior_event_pages/player_29468.html
29468,The Elite Invitational Girls,Ponte Vedra Inn & Club - Ocean Course - Girls Championship - Par 70 - 5816 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T9,Ein Kim,"Irvine, CA",+7,+2,77,68,72,,217,217,0,raw/junior_event_pages/player_29468.html
29468,The Elite Invitational Girls,Ponte Vedra Inn & Club - Ocean Course - Girls Championship - Par 70 - 5816 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",11,Alli Wiertel,"Oswego, IL",+8,+4,77,67,74,,218,218,0,raw/junior_event_pages/player_29468.html
29468,The Elite Invitational Girls,Ponte Vedra Inn & Club - Ocean Course - Girls Championship - Par 70 - 5816 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",12,Mia Carles,"Clinton, SC",+9,E,77,72,70,,219,219,0,raw/junior_event_pages/player_29468.html
29468,The Elite Invitational Girls,Ponte Vedra Inn & Club - Ocean Course - Girls Championship - Par 70 - 5816 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",13,Krishny Elwin,", PR",+10,+3,71,76,73,,220,220,0,raw/junior_event_pages/player_29468.html
29468,The Elite Invitational Girls,Ponte Vedra Inn & Club - Ocean Course - Girls Championship - Par 70 - 5816 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",14,Jio Yoo,"Irvine, CA",+11,+1,73,77,71,,221,221,0,raw/junior_event_pages/player_29468.html
29468,The Elite Invitational Girls,Ponte Vedra Inn & Club - Ocean Course - Girls Championship - Par 70 - 5816 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T15,Alisa Davidova,"Roanoke, VA",+12,+1,74,77,71,,222,222,0,raw/junior_event_pages/player_29468.html
29468,The Elite Invitational Girls,Ponte Vedra Inn & Club - Ocean Course - Girls Championship - Par 70 - 5816 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T15,Ana Boone,"Champions Gate, FL",+12,+6,74,72,76,,222,222,0,raw/junior_event_pages/player_29468.html
29468,The Elite Invitational Girls,Ponte Vedra Inn & Club - Ocean Course - Girls Championship - Par 70 - 5816 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",17,Lisa Copeland,"Naperville, IL",+13,-1,76,78,69,,223,223,0,raw/junior_event_pages/player_29468.html
29468,The Elite Invitational Girls,Ponte Vedra Inn & Club - Ocean Course - Girls Championship - Par 70 - 5816 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",18,Elizabeth Guthrie,"Charlotte, NC",+14,+5,75,74,75,,224,224,0,raw/junior_event_pages/player_29468.html
29468,The Elite Invitational Girls,Ponte Vedra Inn & Club - Ocean Course - Girls Championship - Par 70 - 5816 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T19,Riviera Lindholm,"Toronto, CA",+15,+4,77,74,74,,225,225,0,raw/junior_event_pages/player_29468.html
29468,The Elite Invitational Girls,Ponte Vedra Inn & Club - Ocean Course - Girls Championship - Par 70 - 5816 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T19,Carlee Meilleur,"Lansdowne, Ontario, CA",+15,+7,76,72,77,,225,225,0,raw/junior_event_pages/player_29468.html
29468,The Elite Invitational Girls,Ponte Vedra Inn & Club - Ocean Course - Girls Championship - Par 70 - 5816 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T19,Ryan Donaldson,"McAlpin, FL",+15,+8,76,71,78,,225,225,0,raw/junior_event_pages/player_29468.html
29468,The Elite Invitational Girls,Ponte Vedra Inn & Club - Ocean Course - Girls Championship - Par 70 - 5816 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T22,Luciana Medina,", CO",+16,+4,80,72,74,,226,226,0,raw/junior_event_pages/player_29468.html
29468,The Elite Invitational Girls,Ponte Vedra Inn & Club - Ocean Course - Girls Championship - Par 70 - 5816 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T22,Ava Osborne,"Austin, TX",+16,+9,74,73,79,,226,226,0,raw/junior_event_pages/player_29468.html
29468,The Elite Invitational Girls,Ponte Vedra Inn & Club - Ocean Course - Girls Championship - Par 70 - 5816 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",24,Alexis Card,"Cambridge, Ontario, CA",+17,-1,81,77,69,,227,227,0,raw/junior_event_pages/player_29468.html
29468,The Elite Invitational Girls,Ponte Vedra Inn & Club - Ocean Course - Girls Championship - Par 70 - 5816 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T25,Megan Rodrigues,"Houston, TX",+18,+6,78,74,76,,228,228,0,raw/junior_event_pages/player_29468.html
29468,The Elite Invitational Girls,Ponte Vedra Inn & Club - Ocean Course - Girls Championship - Par 70 - 5816 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",T25,Isabel Emanuels,"Austin, TX",+18,+7,76,75,77,,228,228,0,raw/junior_event_pages/player_29468.html
29468,The Elite Invitational Girls,Ponte Vedra Inn & Club - Ocean Course - Girls Championship - Par 70 - 5816 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",27,Chloe McGrath,"Jacksonville, FL",+20,+7,79,74,77,,230,230,0,raw/junior_event_pages/player_29468.html
29468,The Elite Invitational Girls,Ponte Vedra Inn & Club - Ocean Course - Girls Championship - Par 70 - 5816 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",28,Raquel Walker,"Burke, VA",+21,+7,77,77,77,,231,231,0,raw/junior_event_pages/player_29468.html
29468,The Elite Invitational Girls,Ponte Vedra Inn & Club - Ocean Course - Girls Championship - Par 70 - 5816 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",29,Grace Breffitt,"Ponte Vedra, FL",+24,+4,84,76,74,,234,234,0,raw/junior_event_pages/player_29468.html
29468,The Elite Invitational Girls,Ponte Vedra Inn & Club - Ocean Course - Girls Championship - Par 70 - 5816 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",30,Emma McKoan,"Naples, FL",+26,+8,78,80,78,,236,236,0,raw/junior_event_pages/player_29468.html
29468,The Elite Invitational Girls,Ponte Vedra Inn & Club - Ocean Course - Girls Championship - Par 70 - 5816 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",31,Emerson Roychoudhury,"Leesburg, VA",+29,+9,83,77,79,,239,239,0,raw/junior_event_pages/player_29468.html
29468,The Elite Invitational Girls,Ponte Vedra Inn & Club - Ocean Course - Girls Championship - Par 70 - 5816 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",32,Stephanie Weinberg,"Boca Raton, FL",+38,+10,86,82,80,,248,248,0,raw/junior_event_pages/player_29468.html
29468,The Elite Invitational Girls,Ponte Vedra Inn & Club - Ocean Course - Girls Championship - Par 70 - 5816 Yards,"Ponte Vedra Beach, FL US","Dec 16-18, 2025",33,Eva Becerril,"Cincinnati, OH",N/A,-,W,0,,,-,0,,raw/junior_event_pages/player_29468.html
